archivo,clase,url_origen,pagina_origen,licencia,autor,atribucion
cc_neutral_018.jpg,neutral,https://live.staticflickr.com/8155/7472300194_7ddd8e2f02_b.jpg,https://www.flickr.com/photos/28752865@N08/7472300194,by,Karen Roe,"""The Making of Harry Potter 29-05-2012"" by Karen Roe is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_019.jpg,neutral,https://live.staticflickr.com/8020/7366328610_283ddde90f_b.jpg,https://www.flickr.com/photos/28752865@N08/7366328610,by,Karen Roe,"""The Making of Harry Potter 29-05-2012"" by Karen Roe is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_020.jpg,neutral,https://live.staticflickr.com/3266/3113843128_4a458c0e21_b.jpg,https://www.flickr.com/photos/80502454@N00/3113843128,by,the bridge,"""Bill Graham, Halloween, 1987, Lunt Fontanne Theater, NYC"" by the bridge is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_021.jpg,neutral,https://live.staticflickr.com/2693/4399589516_f92f8de033_b.jpg,https://www.flickr.com/photos/49024304@N00/4399589516,by,anyjazz65,"""Man and diploma"" by anyjazz65 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_022.jpg,neutral,https://live.staticflickr.com/4121/4886064645_6a79f3f301_b.jpg,https://www.flickr.com/photos/23666014@N08/4886064645,by,mescon,"""Portrait of Louis Mendes"" by mescon is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_023.jpg,neutral,https://live.staticflickr.com/108/274852368_3bd1afcde7_b.jpg,https://www.flickr.com/photos/79614249@N00/274852368,by,Lisandro M. Enrique,"""Bye Bye... See Ya!"" by Lisandro M. Enrique is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_024.jpg,neutral,https://live.staticflickr.com/5308/5756433498_1d08a8e536_b.jpg,https://www.flickr.com/photos/45823378@N07/5756433498,by,Boudewijn Berends,"""Just one light."" by Boudewijn Berends is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_025.jpg,neutral,https://live.staticflickr.com/8149/7288408190_2e03904668_b.jpg,https://www.flickr.com/photos/26428343@N04/7288408190,by,Hallenser,"""Power against the sun"" by Hallenser is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_026.jpg,neutral,https://live.staticflickr.com/8528/8504875517_280049f613_b.jpg,https://www.flickr.com/photos/48973657@N00/8504875517,by,See-ming Lee (SML),"""“呂昌三9三6三昌呂” / 男性足球運動員 Men in Sports: Football (Soccer) Player + 形 Forms / SML.20130222.7D.24354"" by See-ming Lee (SML) is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_027.jpg,neutral,https://live.staticflickr.com/4110/5193556741_a6fe31b29b_b.jpg,https://www.flickr.com/photos/83346641@N00/5193556741,by,JD Hancock,"""Joker vs. Riddler Setup"" by JD Hancock is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_028.jpg,neutral,https://live.staticflickr.com/4377/36747964321_89b94ca5d9_b.jpg,https://www.flickr.com/photos/131814204@N04/36747964321,by,Go-tea 郭天,"""100% natural"" by Go-tea 郭天 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_029.jpg,neutral,https://live.staticflickr.com/3383/3508181922_ef6f6348b4_b.jpg,https://www.flickr.com/photos/40595948@N00/3508181922,by,A.Davey,"""Pilot House Scene"" by A.Davey is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_030.jpg,neutral,https://live.staticflickr.com/3453/3782937956_73dee8ee61_b.jpg,https://www.flickr.com/photos/28091490@N03/3782937956,by,iwolkow.de,"This work by iwolkow.de is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_031.jpg,neutral,https://live.staticflickr.com/816/41563743412_b3fe72ddba_b.jpg,https://www.flickr.com/photos/31363949@N02/41563743412,by-sa,Leonard Bentley,"""London Airport"" by Leonard Bentley is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_neutral_032.jpg,neutral,https://live.staticflickr.com/2409/2198952210_106f77fc61_b.jpg,https://www.flickr.com/photos/37706566@N00/2198952210,by,Mild Mannered Photographer,"""365.222 - Inner City Pressure"" by Mild Mannered Photographer is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_033.jpg,neutral,https://live.staticflickr.com/5177/5414697273_d538e1429c_b.jpg,https://www.flickr.com/photos/58297778@N04/5414697273,by,expertinfantry,"""U.S. Forces in Somalia - Department of Defense Joint Combat Camera Center DD-SD-00-00958"" by expertinfantry is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_034.jpg,neutral,https://live.staticflickr.com/7301/27889629336_c774fa85fc_b.jpg,https://www.flickr.com/photos/28652129@N06/27889629336,by-sa,Anne Worner,"""Ole Bull's Violins"" by Anne Worner is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_neutral_035.jpg,neutral,https://live.staticflickr.com/2674/3764801159_7b37db99e6_b.jpg,https://www.flickr.com/photos/40837632@N05/3764801159,by,Gareth1953 All Right Now,"""Edgbaston - Aug 2005 - Eng v Aus - Andrew Flintoff - Six!"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_036.jpg,neutral,https://live.staticflickr.com/1179/5100801173_42fcbe0c71_b.jpg,https://www.flickr.com/photos/83346641@N00/5100801173,by,JD Hancock,"""'The Bat-Man' vs. Padawan Anakin Skywalker Setup"" by JD Hancock is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_037.jpg,neutral,https://live.staticflickr.com/7192/6987207104_6fc252ab60_b.jpg,https://www.flickr.com/photos/30330906@N04/6987207104,by,francisco_osorio,"""CL Society 226: Woman with mobile phone"" by francisco_osorio is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_038.jpg,neutral,https://live.staticflickr.com/3129/2760017514_90365e90dd_b.jpg,https://www.flickr.com/photos/39399777@N00/2760017514,by,anathea,"""good woman"" by anathea is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_039.jpg,neutral,https://live.staticflickr.com/4348/36921271261_65b609f93d_b.jpg,https://www.flickr.com/photos/40837632@N05/36921271261,by,Gareth1953 All Right Now,"""Rome - The Colosseum - May 2015 - Gosh I'm Looking Good Today"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_neutral_040.jpg,neutral,https://live.staticflickr.com/5521/9247488393_f147c1a71a_b.jpg,https://www.flickr.com/photos/40837632@N05/9247488393,by,Gareth1953 All Right Now,"""Cathedrals & Candids - June 2013 - Lincoln Car Park Legs"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_zen_011.jpg,zen,https://live.staticflickr.com/65535/48063913061_74a2f4658d_b.jpg,https://www.flickr.com/photos/157635012@N07/48063913061,by-sa,Artem Beliaikin,"""Young woman in traditional balinese gazebo."" by Artem Beliaikin is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_zen_012.jpg,zen,https://live.staticflickr.com/1758/41683337434_18a59bf8f2_b.jpg,https://www.flickr.com/photos/159630537@N08/41683337434,by,Homedust,"""Calm daylight - Credit to http://homedust.com/"" by Homedust is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_zen_013.jpg,zen,https://live.staticflickr.com/65535/49504589478_516d81e42d_b.jpg,https://www.flickr.com/photos/26344495@N05/49504589478,by,Ivan Radic,"""Young woman doing slow stretiching exercises"" by Ivan Radic is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_zen_014.jpg,zen,https://live.staticflickr.com/4184/34454435912_4982086455_b.jpg,https://www.flickr.com/photos/94348950@N00/34454435912,by,jessica mullen,"""I’m reading Autobiography of a Yogi by Paramahansa Yogananda. It’s the story of the man who brought yoga to the western world. If I could sum up the book in one word so far, it’s this: MEDITATION. The saints and swamis and yogis in this book sit for hours"" by jessica mullen is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_zen_015.jpg,zen,https://live.staticflickr.com/3731/19824835905_7c9ab27372_b.jpg,https://www.flickr.com/photos/8531319@N07/19824835905,by,pacomexico,"""Yoga at Birchfields Park"" by pacomexico is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_zen_016.jpg,zen,https://live.staticflickr.com/2841/10466374936_50c4a4e7a6.jpg,https://www.flickr.com/photos/44802378@N06/10466374936,by-sa,HeyAhsan,"""I can never convince myself that yoga is good for me .. one: it makes me laugh when I stand like a flamingo on one leg :) two: why I pay money to sit on the floor without chair :) so to catch up on my meditation I go buy few pomegranate ... peeling them o"" by HeyAhsan is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_zen_017.jpg,zen,https://live.staticflickr.com/7465/26773059100_b2859d10a0_b.jpg,https://www.flickr.com/photos/95218419@N08/26773059100,cc0,Hotzenplotz7,"""Zen Meditation 3"" by Hotzenplotz7 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_zen_018.jpg,zen,https://live.staticflickr.com/7002/27047494755_781c826f31_b.jpg,https://www.flickr.com/photos/95218419@N08/27047494755,cc0,Hotzenplotz7,"""Zen Meditation 2"" by Hotzenplotz7 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_zen_019.jpg,zen,https://live.staticflickr.com/7731/26773055950_49860458fe_b.jpg,https://www.flickr.com/photos/95218419@N08/26773055950,cc0,Hotzenplotz7,"""Zen Meditation 1"" by Hotzenplotz7 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_zen_020.jpg,zen,https://live.staticflickr.com/5289/5292064938_4c8e5b3a36_b.jpg,https://www.flickr.com/photos/48600087038@N01/5292064938,by-sa,Aine D,"""Zen meditation balls"" by Aine D is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_zen_021.jpg,zen,https://live.staticflickr.com/5346/9488017826_0b757f6285_b.jpg,https://www.flickr.com/photos/48662797@N00/9488017826,by-sa,john.gillespie,"""Meditation in Tokyo"" by john.gillespie is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_zen_022.jpg,zen,https://live.staticflickr.com/7316/9488025282_e5b7df1137_b.jpg,https://www.flickr.com/photos/48662797@N00/9488025282,by-sa,john.gillespie,"""Meditation in Tokyo"" by john.gillespie is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_zen_023.jpg,zen,https://live.staticflickr.com/3259/2544221497_dde6dbc8ed_b.jpg,https://www.flickr.com/photos/92822286@N00/2544221497,by,jsnsndr,"""zen moment with zen cereal"" by jsnsndr is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_zen_024.jpg,zen,https://live.staticflickr.com/3113/3238035260_ea0ba429f1_b.jpg,https://www.flickr.com/photos/75587658@N00/3238035260,by-sa,cleverchimp,"""meditation tag"" by cleverchimp is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_zen_025.jpg,zen,https://ids.si.edu/ids/deliveryService?id=CHSDM-CHP1899a,https://collection.cooperhewitt.org/view/objects/asitem/id/179104,cc0,,"""Seated Bodhisattva"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_zen_026.jpg,zen,https://ids.si.edu/ids/deliveryService?id=CHSDM-EEA3E78E41F92-000001,https://collection.cooperhewitt.org/view/objects/asitem/id/179104,cc0,,"""Seated Bodhisattva"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_zen_027.jpg,zen,https://live.staticflickr.com/8151/7618774522_8972ced982_b.jpg,https://www.flickr.com/photos/48503330@N08/7618774522,by-sa,Kurayba,"""Meditation"" by Kurayba is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_zen_028.jpg,zen,https://live.staticflickr.com/5044/5218670689_578178c680.jpg,https://www.flickr.com/photos/94348950@N00/5218670689,by,jessica mullen,"""practicing: meditated for 15 minutes in full lotus for the first time!"" by jessica mullen is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_zen_029.jpg,zen,https://live.staticflickr.com/65535/53866534054_2f4b492635.jpg,https://www.flickr.com/photos/200781279@N05/53866534054,cc0,museado,"""Youth as a Stand-in Monju c. 1767"" by museado is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_pensando_012.jpg,pensando,https://live.staticflickr.com/1116/1459927260_56f90f6a38_b.jpg,https://www.flickr.com/photos/93587218@N00/1459927260,by,Mel B.,"""Hannah pensive"" by Mel B. is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_013.jpg,pensando,https://live.staticflickr.com/6022/5970815764_9171b19260_b.jpg,https://www.flickr.com/photos/23656277@N00/5970815764,by-sa,craigCloutier,"""french man study"" by craigCloutier is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_pensando_014.jpg,pensando,https://live.staticflickr.com/3141/2930434225_bff57f7f72_b.jpg,https://www.flickr.com/photos/21976354@N07/2930434225,by,NeilsPhotography,"""Hat Market"" by NeilsPhotography is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_015.jpg,pensando,https://live.staticflickr.com/8376/8581107702_0584bebc82_b.jpg,https://www.flickr.com/photos/28914673@N02/8581107702,by,Ted Van Pelt,"""Water Skiing 'The Windsor sisters'"" by Ted Van Pelt is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_016.jpg,pensando,https://live.staticflickr.com/56/115166845_a0e6823386_b.jpg,https://www.flickr.com/photos/16231096@N00/115166845,by,DerrickT,"""Synaesthete, Or, Oyezic in The Bathtub (Extra II) [Final]"" by DerrickT is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_017.jpg,pensando,https://live.staticflickr.com/7003/6602334993_919071e0ec_b.jpg,https://www.flickr.com/photos/40837632@N05/6602334993,by,Gareth1953 All Right Now,"""Trafalgar Square - May 2007 - Candid Couple - Life with the Lions"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_018.jpg,pensando,https://live.staticflickr.com/5059/5458112906_5f3dbc61d5_b.jpg,https://www.flickr.com/photos/31687107@N07/5458112906,by,USAG-Humphreys,"""Pint-size Zumba offered"" by USAG-Humphreys is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_019.jpg,pensando,https://live.staticflickr.com/7510/15773164327_2efae428d1_b.jpg,https://www.flickr.com/photos/83346641@N00/15773164327,by,JD Hancock,"""The Court of Disney Captains"" by JD Hancock is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_020.jpg,pensando,https://live.staticflickr.com/6044/5894678059_18a906c935_b.jpg,https://www.flickr.com/photos/40837632@N05/5894678059,by,Gareth1953 All Right Now,"""Wonderful West Wittering - June 2011 - You Can Not Be Serious!"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_021.jpg,pensando,https://live.staticflickr.com/2120/2144933705_20517bedab.jpg,https://www.flickr.com/photos/34427466731@N01/2144933705,by,striatic,"""/ponder"" by striatic is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_022.jpg,pensando,https://live.staticflickr.com/539/19287737904_82be776203_b.jpg,https://www.flickr.com/photos/87690240@N03/19287737904,by,Giuseppe Milo (www.pixael.com),"""Lost in thoughts - Dublin, Ireland - Color street photography"" by Giuseppe Milo (www.pixael.com) is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_023.jpg,pensando,https://live.staticflickr.com/3585/3444386664_7d73d90ccd_b.jpg,https://www.flickr.com/photos/33878790@N07/3444386664,by,Daniel Wehner,"""Thinking"" by Daniel Wehner is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_024.jpg,pensando,https://live.staticflickr.com/3177/3113175683_3ee91b1938_b.jpg,https://www.flickr.com/photos/27888428@N00/3113175683,by,Trevor Butcher - Artist,"""017-What you see you think"" by Trevor Butcher - Artist is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_025.jpg,pensando,https://live.staticflickr.com/1132/1375081091_6e54200459_b.jpg,https://www.flickr.com/photos/13488137@N04/1375081091,by,Stallons,"""Thinking about you..."" by Stallons is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_026.jpg,pensando,https://live.staticflickr.com/8017/7104203537_6200b461d2_b.jpg,https://www.flickr.com/photos/72087499@N05/7104203537,by,Creative Ignition,"""Thinking"" by Creative Ignition is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_027.jpg,pensando,https://live.staticflickr.com/6054/6300684165_508880c009_b.jpg,https://www.flickr.com/photos/52955708@N04/6300684165,by,*~Much to My Dismay~*,"""I met another trans woman at the party :-)"" by *~Much to My Dismay~* is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_028.jpg,pensando,https://live.staticflickr.com/7033/6750327165_34fde9a4e0_b.jpg,https://www.flickr.com/photos/52660687@N02/6750327165,by,BarbaraWilli,"""thinking"" by BarbaraWilli is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_029.jpg,pensando,https://live.staticflickr.com/200/501784476_34dba59278_b.jpg,https://www.flickr.com/photos/52923129@N00/501784476,by-sa,saturnism,"""Thinking"" by saturnism is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_pensando_030.jpg,pensando,https://live.staticflickr.com/5124/5236089961_04d6a32e03_b.jpg,https://www.flickr.com/photos/44667304@N02/5236089961,by,krystian_o,"""Help-Portrait 2010"" by krystian_o is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_031.jpg,pensando,https://live.staticflickr.com/7062/6877199701_d681056995_b.jpg,https://www.flickr.com/photos/40837632@N05/6877199701,by,Gareth1953 All Right Now,"""Ravenna - July 2006 - The Wife Posing in the Sunshine"" by Gareth1953 All Right Now is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_032.jpg,pensando,https://live.staticflickr.com/3402/3484934849_79f154c495_b.jpg,https://www.flickr.com/photos/24420613@N08/3484934849,by,faith goble,"""Blue Girl"" by faith goble is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_033.jpg,pensando,https://live.staticflickr.com/1090/1120847650_a1c1c9f39e.jpg,https://www.flickr.com/photos/83599920@N00/1120847650,by,Sabrina Eras,"""Thinking of cupcake"" by Sabrina Eras is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_034.jpg,pensando,https://live.staticflickr.com/5343/8969254495_8b037a0e09_b.jpg,https://www.flickr.com/photos/31013861@N00/8969254495,by,Sebastiaan ter Burg,"""Workshop Gamestorming with Sunni Brown on June 6th 2013 in Amsterdam organized by Business Models Inc."" by Sebastiaan ter Burg is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_035.jpg,pensando,https://live.staticflickr.com/617/21113848874_8130d5bee8_b.jpg,https://www.flickr.com/photos/28847016@N08/21113848874,by,Kurt:S,"""portrait"" by Kurt:S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_036.jpg,pensando,https://live.staticflickr.com/7248/6979591098_ddffcfca4d_b.jpg,https://www.flickr.com/photos/41942551@N02/6979591098,by,SodanieChea,"""Thinking"" by SodanieChea is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_037.jpg,pensando,https://live.staticflickr.com/3138/3037728240_5f703c59c3_b.jpg,https://www.flickr.com/photos/23370075@N03/3037728240,by,Scarleth Marie,"""i was just thinking..."" by Scarleth Marie is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_038.jpg,pensando,https://live.staticflickr.com/47/133224006_0281d20299_b.jpg,https://www.flickr.com/photos/88981012@N00/133224006,by,CamelCrusher1978,"""shoppinggirl 12"" by CamelCrusher1978 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_039.jpg,pensando,https://live.staticflickr.com/8583/16076703133_3b6908750f_b.jpg,https://www.flickr.com/photos/41464593@N02/16076703133,by,USFWS/Southeast,"""Tamara Johnson, #ScienceWoman"" by USFWS/Southeast is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_pensando_040.jpg,pensando,https://live.staticflickr.com/4020/4312591354_6de95882c2_b.jpg,https://www.flickr.com/photos/45889790@N06/4312591354,by,Charmaine Sylvia Photography,"""crystal clear"" by Charmaine Sylvia Photography is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_004.jpg,brazos_cruzados,https://live.staticflickr.com/8515/8463629792_33a829128e_b.jpg,https://www.flickr.com/photos/52441170@N04/8463629792,by-sa,marymariachi,"""Community building"" by marymariachi is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_005.jpg,brazos_cruzados,https://live.staticflickr.com/8142/7611454186_59f6839ec8_b.jpg,https://www.flickr.com/photos/80824546@N00/7611454186,by-sa,infomatique,"""Royal Hospital Kilmainham - Dublin (Ireland)"" by infomatique is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
cc_brazos_cruzados_006.jpg,brazos_cruzados,https://live.staticflickr.com/7122/6867159250_87b01cb8bd_b.jpg,https://www.flickr.com/photos/33498942@N04/6867159250,by,WarmSleepy,"""Man with arms crossed at Occupy Wall Street"" by WarmSleepy is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_007.jpg,brazos_cruzados,https://live.staticflickr.com/1803/42524796044_2d9a57089f_b.jpg,https://www.flickr.com/photos/62894164@N00/42524796044,by,net2photos,"""Man with arm crossed Net2van The Digital Nonprofit 2018-06-29 Credit Jamie Poh of jmeshoots-291"" by net2photos is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_008.jpg,brazos_cruzados,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA4L2xyL21pYTg5OTQyLWltYWdlLmpwZw.jpg,https://www.rawpixel.com/image/7656498/image-flowers-leaves-vintage,cc0,,"""portrait man his arms crossed"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/."
cc_brazos_cruzados_009.jpg,brazos_cruzados,https://live.staticflickr.com/8388/8491440148_76cff1e127_b.jpg,https://www.flickr.com/photos/11794039@N03/8491440148,by,Sam Catanzaro,"""All the Weight of the World"" by Sam Catanzaro is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_010.jpg,brazos_cruzados,https://live.staticflickr.com/4030/4659111367_c8018b5df0_b.jpg,https://www.flickr.com/photos/36281822@N08/4659111367,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_011.jpg,brazos_cruzados,https://live.staticflickr.com/4048/4659720778_00b73da2f5_b.jpg,https://www.flickr.com/photos/36281822@N08/4659720778,by,US Army Africa,"""Memorial Day Ceremony - North Africa American Cemetery and Memorial - May 31, 2010"" by US Army Africa is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_012.jpg,brazos_cruzados,https://live.staticflickr.com/7075/7301112018_d64bf76659.jpg,https://www.flickr.com/photos/67835627@N05/7301112018,by,moodboardphotography,"""10070030"" by moodboardphotography is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_013.jpg,brazos_cruzados,https://live.staticflickr.com/3440/3389197879_e0ffa43edc_b.jpg,https://www.flickr.com/photos/35914311@N03/3389197879,by,emilio labrador,"""Adolescent, El Mina"" by emilio labrador is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_014.jpg,brazos_cruzados,https://live.staticflickr.com/3119/2732852229_ce642177a4_b.jpg,https://www.flickr.com/photos/42401725@N00/2732852229,by,K. Kendall,"""MaAnna"" by K. Kendall is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_015.jpg,brazos_cruzados,https://live.staticflickr.com/5067/5679464849_b675f541cd_b.jpg,https://www.flickr.com/photos/34756977@N00/5679464849,by,Rochelle Hartman,"""Cat Scratch Fever--Daily Image 2011--May 2"" by Rochelle Hartman is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_016.jpg,brazos_cruzados,https://live.staticflickr.com/6052/6280360026_6f66f6af5d_b.jpg,https://www.flickr.com/photos/28650594@N03/6280360026,by,DVIDSHUB,"""USS Mustin provides post-flood relief in Thailand [Image 2 of 13]"" by DVIDSHUB is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/."
cc_brazos_cruzados_017.jpg,brazos_cruzados,https://live.staticflickr.com/33/36596002_1ed42da368.jpg,https://www.flickr.com/photos/49502985672@N01/36596002,by-sa,subewl,"""DSCN11469"" by subewl is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/."
